index:ID,name,character,function,rule,:LABEL
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R60001,枣树主要栽培管理技术,,,,枣树管理
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R60002,枣树不同年龄时期的管理,枣树从栽植到结果、衰老、死亡，经历幼树生长期，生长结果期，盛果期，结果更新期，衰老期直至死亡的过程，称之为生命周期。,,必须深入了解枣树不同品种的生物学特性与不同年龄时期的特点，以及枣树生长发育对环境条件的要求，制定出科学的栽培技术措施，为枣树的良好生长发育创造各种有利条件， 达到早结果早受益，丰产稳产，延长经济结果年限，不断提高经济效益。,枣树管理
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R60003,枣树不同物候期的管理,枣树从春季萌芽、展叶到夏季开花、结果、以至秋季采收、落叶、进入冬季休眠等的一年中经历许多物候期。,,,枣树管理
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R60004,枣树病虫害防治,,,,枣树管理
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R60005,整形修剪,整形修剪是果树整形与整枝的总称，也是枣树栽培中的一项重要技术措施。整形是根据枣的生物学特佳，通过人工辅助，在相当长的时间内，使枣树形成具有一定结构的丰产树形。整枝（剪枝）是人工调节枣树生长和结果的园艺技术措施。,合理地整形修剪，可控制树形，提高产量，提早结果，改善通风透光条件，延长经济结果寿命，减少病虫害，改善枣果品质，增强枣树的抗灾能力，降低 生产消耗，提高经济效益。,枣树层性强，排列规律，所以剪枝分量不大，操作容易。,枣树管理
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R60006,土、肥、水管理,土肥水管理，是枣树优质丰产的基础。,科学的土肥水管理，能促进根系的生长，提高根系对水分和养分的吸收、合成和运转能力， 从而促进树体地上部的生长和结果，达到丰产优质的目的。,,枣树管理
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R60007,花果管理技术,枣树花量很大，落花落果非常严重，自然坐果率一般仅1%左右。这主要是由于枣树花量大、物候期重叠严重、营养供应不足、花期恶劣气候条件等因素造成的。,,,枣树管理
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R60008,树体其他管理技术,,,,枣树管理
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R60009,枣树病虫害综合防治,病虫害防治是枣树生产上的关键环节。但不合理地施用化学农药，会不同程度地造成农药残留和环境污染。因此，在当今提倡食品安全生产的市场要求下，无害化、绿色化生产成为枣树栽培的又一主题。,,防治枣树病虫害，要全面贯彻“预防为主，综合防治"的植保方针，把病虫危害降低到最低限度。防治过程中，要根据病虫害发生规律，以农业和物理防治为基础，生物防治为核心，按照病虫害的发生规律和经济阈值，科学使用化学防治技术，以有效控制病虫的危害。,枣树管理
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R60010,枣树主要树形及其特点,"枣树喜光，主要树形有自然圆头形、主干疏层形、开心形、“Y” 字形、扇形、柱形和篱壁形等。前两种树形适宜乔化大冠稀植栽培, 后几种树形适宜矮后几种树形适宜矮化密植栽培，各地可根据具体情况选用。",,,枣树管理
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R60011,修剪方法,枣树的修剪方法，主要有短截、回缩、抹芽、摘心、疏枝、拉枝、撑枝、刻芽、环割、环剥、绞缢、落头、断根等。,,,枣树管理
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R60012,修剪时期,枣树的修剪时期，一般分为休眠季修剪和生长季修剪夏剪。枣树修剪应以夏剪为主，冬剪为辅，冬剪和夏剪相结合。生产实践证明，夏剪比冬剪更重要。冬剪可一年不剪，但每年都要进行夏剪。,通过夏剪，有利于幼树早成形，早结果，有利于提高大树的产量和质量，同时可减轻病虫害，减少冬季修剪量。,,枣树管理
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R60013,枣树整形修剪的原则和特点,,,,枣树管理
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R60014,不同品种枣树的修剪特点,由于枣树品种间的生物学特性有差异，因此，各品种对修剪的反应也不一样。,较好地调控新生枝的数量，维持树势的均衡。,,枣树管理
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R60015,放任枣树的整形修剪,放任枣园，一般是指管理水平极差或不加管理的枣园，每年至多只进行一些地下管理，由于缺乏修剪知识，很少修剪或从不修剪。一般树冠多呈乱头形，无层次，主侧不明，枝条紊乱，通风透光不良，大枝先端下垂，中下部二次枝干枯，结果 部位外移，病虫害滋生，产量低而不稳。,,对于这类放任生长的枣树不追求统一树形，应当本着“因树修剪，随树作形"的原则，重点解决树冠内部光照问题，控制发育枝营养生长过旺，更新各级骨干 枝和各类结果枝，变低产树为丰产树。,枣树管理
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R60016,自然圆头形,这种树形是根据枣树在自然生长状态下的树形改进而来的。主要特点是成形快，通风透光良好，产量高，品质好。树体高大，没有一定层次。适用于树姿开张，干性中强的品种和稀植枣园。,,树体高大，没有一定层次。主枝6~8个，在主干上错落排开。每个主枝上着生2?3个侧枝，侧枝上着生结果枝组。,枣树管理
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R60017,主干疏层形,也称疏散分层形。该树形的特点是，树冠呈圆锥形，骨架结构牢固，枝多，级次多，成形快，产量高，主枝分层排开，通风透光好。该树形适合栽培密度较小的中密度枣园和稀植枣园。对于发枝力较弱，特别是干性强、层性明显的 品种，如金丝小枣、骏枣、木枣、婆枣等尤为适用。,,全树有主枝6?8个，分2?3层。第一层有主枝3?4个，第二层有主枝2?3个，第三层有主枝1?2个.主枝基角为50°?60°。每主枝配备侧枝1?3个。第一、第二层间距离为70?100厘米，第二、第三层间距离为40?60厘米。,枣树管理
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R60018,开心形,该树形树体较矮小，结构简单，树冠小，通风透光良好，结果枝较多，前期产量高。,,在树干上部着生3?4小主枝，以50°左右角向四周伸展，呈开心形。每个主枝的外侧着生2?3 个侧枝，结果枝组均匀地分布在主侧枝上。该树形适于萌芽力较强、分枝较多、干性弱的品种，如临猗梨枣、冬枣等。密植、稀植枣园均可应用。,枣树管理
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R60019,“Y”字形,"“Y”字形是目前密植栽培枣园推广的主要树形之一。树冠矮小, 通风透光好，单株产量较小，但群体产量较高，早期效益好。",,在树干上部着生两个主枝，两个主枝斜伸向行间，枝基角为40°?60°。每个主枝上均匀着生2?3个结果枝组。,枣树管理
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R60020,扇形,该树形树冠小，受光面积大，早期产量高，果实品质好，具有曲折上升的中心干，全树有主枝3?5个，均匀向两个相反方向生长。,,其树形扇面，可与行向垂直；也可有一定角度；主枝上基本不留侧枝，直接培养果枝组。此树形仅适于密植枣园的整形。,枣树管理
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R60021,柱形,"该树形树体矮小，无大型骨干枝, 结够简单，无需专门整形，幼树结果早, 前期产量高。适于生长势较弱、多年生枝结果能力强的品种，是密植枣园常用的树形之—。",,全树具有中心干，没有明显的主侧枝，在主干上直接培养结果枝组，中心干保持直立，下部枝组较大，上部较小，全株有8?10个枝组。,枣树管理
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R60022,短截,剪去当年生或1年生枣头或二次技的一部分的修剪方法叫短截。,,对枣头而言，短截有两种效应。一种是只对枣头一次枝短截，其剪口下的二次枝不动，剪口下主芽不萌发为枣头，俗称 “一剪子堵”，这种短截叫“堵截”。另一种是在对枣头一次枝短截的同时，将剪口下的第一个二次枝，从基部或留1?2个枣股后短截，剪口下主芽或二次枝枣股主芽，当年会萌发长成枣头，,枣树管理
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R60023,回缩,剪去多年生单轴延伸的冗长枝、衰老枝、下垂枝和占据空间较大侧枝的一部分叫回缩。,其目的是使局部枝条更新复壮，抬高枝的角度，复壮树势，增强生长势和结果能力。,,枣树管理
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R60024,抹芽,在萌芽期，把各级骨干枝及枝组上萌发出的无用幼芽，随萌发随从基部抹掉的方法叫抹芽。,减少不必要的营养消耗，有利于保持合理的树体结构，促进枣树的生长和产量的提高。,,枣树管理
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R60025,摘心,在生长季，将新枝顶端幼嫩部分掐去的方法叫摘心。可分为枣头一次枝摘心、二次枝摘心和枣吊摘心。 ,"抑制枝条的加长生长，促进下部枝叶的生长, 提高树体的营养积累和转化水平，缓和新梢生长和开花坐果争夺养分的矛盾，提高坐果率。",枣头一次枝摘心，依其摘心强度的不同，可分为轻摘心、中摘心、重摘心和极重摘心四种。轻摘心，即在枣头长出5个以上永久性二次枝时摘心；中摘心，即在枣头长出3?5个永久性二次枝后摘心；重摘心，即在枣头长出其1?2个永久性二次枝时摘心；极重摘心，往往指只保留非永久性二次枝或基部枣吊的摘心。,枣树管理
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R60026,疏枝,疏枝是指从基部剪除枝条的方法，在休眠季和生长季修剪都可 以进行疏枝。,疏除过密枝、交叉枝、重叠枝、并生枝、病虫枝、细弱枝等，以减少枝量，改善树体的光照条件，节约 营养，增强树势。,,枣树管理
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R60027,拉枝、撑枝或缀枝,这是用人工的方法改变枝条生长方向的方法。用铁丝或绳子把枝条拉到一定角度后，固定于地上的方法叫拉枝；用做好的木棍直接把枝撑开到一定角度的方法叫撑枝。另外，改变枝角的方法还有缀枝。,拉枝、撑枝或缀枝，在幼树整形期间用得较多，主要目的是培养合理的树体结构，平衡树势和枝势。,,枣树管理
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R60028,刻芽,刻芽又叫目伤，是在去掉2年生或多年生枝叶腋间主芽上方的二次枝后，用刀在主芽上方1?2厘米处刻一长1厘米左右、宽1?2 毫米的月牙形伤口，取下韧皮部，这种方法叫目伤。,促使主芽萌发新枣头。,,枣树管理
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R60029,环剥或环割,环剥就是根据枝干的粗度，用刀从枝或干上剥下一圈宽度相当于枝粗或干径1/10的韧皮部，露出木质部的一种修剪方法。环割是在枝或干上用刀一圈或多圈割韧皮部深达木质部的一种修剪方法。,"一是用在萌芽前，在主芽上方部位环剥或环割主干或主枝，可以暂时切断芽体下方树体贮存营养向树体上部枝芽的运输和分散，从而促使剥口下部主芽的萌发。二是在花期环剥或环割，暂时阻断叶片光合产物向地下部的运输,从而集中供给开花坐果用，提高坐果率。花期环剥又叫开甲，一般在主干上进行。",,枣树管理
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R60030,落头,"枣树树冠达到一定高度时，把中心干顶部向下回缩的一种方法, 称为落头。",,此法一方面可以控制树体高度；另一方面可以改善树冠内部的光照条件。,枣树管理
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R60031,断根,这是一种特殊的修剪技术。,减缓幼旺树的营养生长，促进开花坐果。,,枣树管理
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R60032,休眠季修剪,又称冬剪，是指在枣树落叶后到萌芽前期间所进行的剪截枝条工作。,调整部体结构，培养骨干枝，更新枝组,常用方法有：短截、疏枝、回缩、刻伤、变向等等。,枣树管理
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R60033,生长季修剪,通常又叫夏剪。是指从枣树萌芽开始后的整个生长季内的修剪。 ,调节营养分配，平衡生长和结果的关系，减少落花落果，提高坐果率，改善光照条件，提高果实品质。,北方枣区主要有两个夏剪时期，第一次在4月下旬至5月上旬枣树萌芽期进行，修剪内容以疏枝和抹芽为主，将无用的枝条和萌芽及时疏剪、抹除，。第二次在5月下旬至6月中旬枣头生长高峰过后至盛花期间进行。修剪内容以疏枝、摘心与开张枝条角度为主。,枣树管理
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R60034,整形修剪的依据,枣树修剪，必须依据枣树的生长结果特性、自然条件、栽培措施以及经济技术条件等进行。,,,枣树管理
